Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,Europe,ALB,Albania,1987,All,Age_all,[All],2994.0,17.28038786,92.61296408,97.33103605
EU,Europe,ALB,Albania,1988,All,Age_all,[All],2661.0,15.40554623,82.23538488,84.79653293
EU,Europe,ALB,Albania,1989,All,Age_all,[All],3248.0,17.87660301,100.22263234,102.06133736
EU,Europe,ALB,Albania,1992,All,Age_all,[All],2707.0,15.70367792,82.96609488,84.8562741
EU,Europe,ALB,Albania,1993,All,Age_all,[All],2810.0,16.88803414,90.46444,88.71349645
EU,Europe,ALB,Albania,1994,All,Age_all,[All],2047.0,13.66123865,64.42540239,63.9287945
EU,Europe,ALB,Albania,1995,All,Age_all,[All],2056.0,12.80278971,65.50126723,63.28295731
EU,Europe,ALB,Albania,1996,All,Age_all,[All],1844.0,11.01092733,61.91646175,56.1681389
EU,Europe,ALB,Albania,1997,All,Age_all,[All],1380.0,8.52799407,46.74634159,41.51249887
EU,Europe,ALB,Albania,1998,All,Age_all,[All],1267.0,7.68997329,43.39330201,37.77128548
EU,Europe,ALB,Albania,1999,All,Age_all,[All],1101.0,7.19607843,36.91792675,32.63769491
EU,Europe,ALB,Albania,2000,All,Age_all,[All],1061.0,6.4651758,40.38645432,34.07193321
EU,Europe,ALB,Albania,2001,All,Age_all,[All],804.0,5.30938387,28.63921353,26.19511122
EU,Europe,ALB,Albania,2002,All,Age_all,[All],785.0,4.83136386,27.97883816,25.45271793
EU,Europe,ALB,Albania,2003,All,Age_all,[All],813.0,4.52546618,29.56839729,26.20244401
EU,Europe,ALB,Albania,2004,All,Age_all,[All],687.0,3.87085869,24.63772312,21.96809159
EU,Europe,ALB,Albania,2005,All,Age_all,[All],536.0,3.07568715,19.62212238,17.79849842
EU,Europe,ALB,Albania,2006,All,Age_all,[All],438.0,2.58635961,16.03423411,14.63634204
EU,Europe,ALB,Albania,2007,All,Age_all,[All],381.0,2.62252203,13.6630298,12.82819212
EU,Europe,ALB,Albania,2008,All,Age_all,[All],303.0,1.87697454,11.57608299,10.28052604
EU,Europe,ALB,Albania,2009,All,Age_all,[All],229.0,1.46213766,8.8393883,7.82231526
EU,Europe,ALB,Albania,2010,All,Age_all,[All],181.0,1.49106187,6.86449748,6.21346372
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1961,All,Age_all,[All],204.0,40.55666004,349.56141377,364.28571429
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1962,All,Age_all,[All],143.0,35.30864198,281.67141377,246.55172414
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1963,All,Age_all,[All],234.0,40.76655052,324.72763298,383.60655738
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1964,All,Age_all,[All],165.0,35.25641026,244.06706969,275.0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1966,All,Age_all,[All],133.0,27.03252033,191.10360772,221.66666667
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1969,All,Age_all,[All],85.0,20.73170732,136.47740701,134.92063492
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1970,All,Age_all,[All],80.0,19.46472019,156.52244508,124.65525032
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1971,All,Age_all,[All],57.0,13.76811594,116.17803134,88.56845409
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1972,All,Age_all,[All],62.0,13.62637363,111.80020925,96.67409914
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1973,All,Age_all,[All],52.0,13.79310345,145.32782345,81.69677926
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1974,All,Age_all,[All],94.0,18.9516129,175.93013483,148.92268695
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1975,All,Age_all,[All],77.0,16.63066955,138.63606285,122.85600319
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1976,All,Age_all,[All],83.0,16.90427699,140.68676704,133.08320105
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1977,All,Age_all,[All],88.0,17.74193548,166.51220822,141.57241912
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1978,All,Age_all,[All],74.0,18.4079602,115.89467242,119.28557612
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1983,All,Age_all,[All],58.0,18.58974359,111.26520464,93.87087899
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1985,All,Age_all,[All],39.0,9.82367758,68.86948277,63.12109539
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1986,All,Age_all,[All],30.0,8.02139037,54.83941333,48.57984908
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1987,All,Age_all,[All],28.0,7.17948718,53.27189913,45.368375
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1988,All,Age_all,[All],51.0,14.04958678,102.36696959,82.56301501
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1989,All,Age_all,[All],42.0,10.12048193,71.75150535,67.73319572
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1990,All,Age_all,[All],51.0,12.62376238,90.80786321,81.56345957
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1991,All,Age_all,[All],39.0,9.62962963,76.11680977,61.54623069
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1992,All,Age_all,[All],48.0,11.29411765,75.59574519,74.45207923
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1993,All,Age_all,[All],58.0,12.69146608,89.84630128,88.17671831
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1994,All,Age_all,[All],56.0,12.5,86.15308933,83.32837331
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1995,All,Age_all,[All],41.0,9.01098901,61.80283543,59.70583952
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1998,All,Age_all,[All],43.0,9.53436807,62.74696244,58.72391566
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1999,All,Age_all,[All],46.0,9.2,65.13153798,61.60109275
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2000,All,Age_all,[All],53.0,13.11881188,78.32959158,69.72216376
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2001,All,Age_all,[All],72.0,15.58441558,95.76805111,93.24975392
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2002,All,Age_all,[All],56.0,12.61261261,74.24167068,71.52436299
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,All,Age_all,[All],47.0,10.42128603,63.84285182,59.26860025
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2004,All,Age_all,[All],63.0,12.32876712,81.28663712,78.42063334
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2005,All,Age_all,[All],52.0,10.63394683,67.11684285,63.83109311
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,All,Age_all,[All],72.0,15.18987342,87.26044646,87.05745792
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,All,Age_all,[All],60.0,12.39669421,72.79518323,71.40646943
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,All,Age_all,[All],77.0,14.58333333,87.88718983,90.16710189
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,All,Age_all,[All],48.0,12.90322581,55.68262768,55.33396353
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,All,Age_all,[All],58.0,11.76470588,63.04784843,64.15290513
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,All,Age_all,[All],53.0,11.25265393,55.40082766,57.91337034
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,All,Age_all,[All],68.0,11.72413793,70.1438688,73.4642726
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2015,All,Age_all,[All],70.0,13.25757576,73.06419198,74.81350063
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2016,All,Age_all,[All],54.0,9.96309963,53.40035529,57.12653528
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2017,All,Age_all,[All],45.0,7.9928952,44.29039734,47.15695932
CSA,Central and South America,ARG,Argentina,1966,All,Age_all,[All],22871.0,14.86162464,98.11184112,101.70313056
CSA,Central and South America,ARG,Argentina,1967,All,Age_all,[All],27782.0,15.04649563,115.89114425,121.85087719
CSA,Central and South America,ARG,Argentina,1968,All,Age_all,[All],37865.0,17.75091063,151.55821232,163.83264105
CSA,Central and South America,ARG,Argentina,1969,All,Age_all,[All],35754.0,16.01845837,144.80361768,152.61225884
CSA,Central and South America,ARG,Argentina,1970,All,Age_all,[All],38788.0,17.45996021,151.18426405,163.33852697
CSA,Central and South America,ARG,Argentina,1977,All,Age_all,[All],36144.0,15.13016615,122.97878015,134.31438127
CSA,Central and South America,ARG,Argentina,1978,All,Age_all,[All],32817.0,14.05547323,109.69258104,119.98903108
CSA,Central and South America,ARG,Argentina,1979,All,Age_all,[All],29610.0,12.60396891,99.21747261,106.54528444
CSA,Central and South America,ARG,Argentina,1980,All,Age_all,[All],29742.0,12.33468118,91.91964718,106.42096789
CSA,Central and South America,ARG,Argentina,1981,All,Age_all,[All],28399.0,11.73978107,88.05257594,100.57300299
CSA,Central and South America,ARG,Argentina,1982,All,Age_all,[All],25570.0,10.99132558,81.2268909,87.69462926
CSA,Central and South America,ARG,Argentina,1983,All,Age_all,[All],27018.0,10.77083765,85.24793282,91.18461019
CSA,Central and South America,ARG,Argentina,1984,All,Age_all,[All],27399.0,10.76784619,82.64320026,91.04563414
CSA,Central and South America,ARG,Argentina,1985,All,Age_all,[All],24444.0,10.21987532,72.89215505,79.97644287
CSA,Central and South America,ARG,Argentina,1986,All,Age_all,[All],24996.0,10.43243085,75.13663822,81.32192042
CSA,Central and South America,ARG,Argentina,1987,All,Age_all,[All],26720.0,10.77993125,80.56813058,85.81154859
CSA,Central and South America,ARG,Argentina,1988,All,Age_all,[All],27108.0,10.71678481,80.24865386,85.96162994
CSA,Central and South America,ARG,Argentina,1989,All,Age_all,[All],26515.0,10.57153679,77.5249496,83.04102725
CSA,Central and South America,ARG,Argentina,1990,All,Age_all,[All],27463.0,10.69448122,79.48207163,84.96689561
CSA,Central and South America,ARG,Argentina,1991,All,Age_all,[All],27248.0,10.727728,78.26164592,82.65234932
CSA,Central and South America,ARG,Argentina,1992,All,Age_all,[All],27066.0,10.40387772,77.53962458,80.98500943
CSA,Central and South America,ARG,Argentina,1993,All,Age_all,[All],27409.0,10.36641175,77.00835105,80.92627203
CSA,Central and South America,ARG,Argentina,1994,All,Age_all,[All],25908.0,10.20068272,72.1684875,75.49324996
CSA,Central and South America,ARG,Argentina,1995,All,Age_all,[All],28646.0,10.76225434,80.13082796,82.39090669
CSA,Central and South America,ARG,Argentina,1996,All,Age_all,[All],29045.0,10.91031343,79.45275339,82.46875302
CSA,Central and South America,ARG,Argentina,1997,All,Age_all,[All],30526.0,11.26794877,78.51886414,85.60908864
CSA,Central and South America,ARG,Argentina,1998,All,Age_all,[All],31900.0,11.38553787,80.86028819,88.45518673
CSA,Central and South America,ARG,Argentina,1999,All,Age_all,[All],33103.0,11.43284417,82.36586333,90.77467878
CSA,Central and South America,ARG,Argentina,2000,All,Age_all,[All],31603.0,11.40293273,77.92788285,85.71284361
CSA,Central and South America,ARG,Argentina,2001,All,Age_all,[All],33925.0,11.86433565,80.73189313,91.01115119
CSA,Central and South America,ARG,Argentina,2002,All,Age_all,[All],34767.0,11.93962705,81.14690344,92.26482561
CSA,Central and South America,ARG,Argentina,2003,All,Age_all,[All],37588.0,12.45171763,85.48525705,98.6875926
CSA,Central and South America,ARG,Argentina,2004,All,Age_all,[All],36800.0,12.52301274,81.69162078,95.60435095
CSA,Central and South America,ARG,Argentina,2005,All,Age_all,[All],36944.0,12.6019491,80.40131756,94.98898399
CSA,Central and South America,ARG,Argentina,2006,All,Age_all,[All],37470.0,12.81845145,79.35403436,95.36807419
CSA,Central and South America,ARG,Argentina,2007,All,Age_all,[All],40456.0,12.89343855,83.49879187,101.94461058
CSA,Central and South America,ARG,Argentina,2008,All,Age_all,[All],37055.0,12.36497963,75.97167685,92.45222574
CSA,Central and South America,ARG,Argentina,2009,All,Age_all,[All],39579.0,13.11135993,80.4853384,97.7674759
CSA,Central and South America,ARG,Argentina,2010,All,Age_all,[All],41064.0,12.98269354,80.7782134,100.41140703
CSA,Central and South America,ARG,Argentina,2011,All,Age_all,[All],41043.0,12.95896942,78.84319034,99.32842052
CSA,Central and South America,ARG,Argentina,2012,All,Age_all,[All],40518.0,12.77589991,76.11255577,97.03702505
CSA,Central and South America,ARG,Argentina,2013,All,Age_all,[All],44748.0,13.83985872,81.83893063,106.04789124
CSA,Central and South America,ARG,Argentina,2014,All,Age_all,[All],45921.0,14.25963016,81.8479472,107.70093967
CSA,Central and South America,ARG,Argentina,2015,All,Age_all,[All],48331.0,14.61970791,83.89667962,112.20088971
CSA,Central and South America,ARG,Argentina,2016,All,Age_all,[All],54485.0,15.56194072,92.47034274,125.22851878
CSA,Central and South America,ARG,Argentina,2017,All,Age_all,[All],54717.0,16.01373183,89.34317231,124.53473303
CSA,Central and South America,ARG,Argentina,2018,All,Age_all,[All],52243.0,15.51052036,84.57842721,117.76746094
CSA,Central and South America,ARG,Argentina,2019,All,Age_all,[All],53367.0,15.61680635,84.86641698,119.1741697
AS,Asia,ARM,Armenia,1981,All,Age_all,[All],1995.0,11.97550873,55.53909829,64.33823529
AS,Asia,ARM,Armenia,1982,All,Age_all,[All],1993.0,11.40878127,54.79363735,63.61924219
AS,Asia,ARM,Armenia,1985,All,Age_all,[All],2441.0,12.46616618,61.84088309,75.53533853
AS,Asia,ARM,Armenia,1986,All,Age_all,[All],2177.0,11.21586811,54.00227528,66.64013714
AS,Asia,ARM,Armenia,1987,All,Age_all,[All],2089.0,10.58954732,53.2122386,63.25894074
AS,Asia,ARM,Armenia,1988,All,Age_all,[All],1962.0,5.51634943,50.86687507,59.2677622
AS,Asia,ARM,Armenia,1989,All,Age_all,[All],1798.0,8.62226059,47.51711061,54.38267497
AS,Asia,ARM,Armenia,1990,All,Age_all,[All],1673.0,7.60696585,43.75351361,49.91645781
AS,Asia,ARM,Armenia,1991,All,Age_all,[All],1502.0,6.41113198,37.40451527,41.58591284
AS,Asia,ARM,Armenia,1992,All,Age_all,[All],1587.0,6.14520813,41.46621278,43.05947471
AS,Asia,ARM,Armenia,1993,All,Age_all,[All],1392.0,5.06181818,39.34925099,37.30603275
AS,Asia,ARM,Armenia,1994,All,Age_all,[All],1128.0,4.57569366,34.62171089,30.10488671
AS,Asia,ARM,Armenia,1995,All,Age_all,[All],1075.0,4.32734884,34.78677229,28.59042553
AS,Asia,ARM,Armenia,1996,All,Age_all,[All],1151.0,4.6160016,38.62816717,30.50137799
AS,Asia,ARM,Armenia,1997,All,Age_all,[All],1026.0,4.27767355,35.18971304,27.09984152
AS,Asia,ARM,Armenia,1998,All,Age_all,[All],881.0,3.79577768,31.8102956,23.21659156
AS,Asia,ARM,Armenia,1999,All,Age_all,[All],938.0,3.8942168,34.39241844,24.67901494
AS,Asia,ARM,Armenia,2000,All,Age_all,[All],816.0,3.39646202,31.83739374,21.46013044
AS,Asia,ARM,Armenia,2001,All,Age_all,[All],730.0,3.04128651,29.56362174,19.2043506
AS,Asia,ARM,Armenia,2002,All,Age_all,[All],727.0,2.84495578,29.13633604,22.6366638
AS,Asia,ARM,Armenia,2003,All,Age_all,[All],707.0,2.71776736,28.4759545,22.01623222
AS,Asia,ARM,Armenia,2006,All,Age_all,[All],1323.0,4.86361297,43.24856923,44.72152485
AS,Asia,ARM,Armenia,2007,All,Age_all,[All],1103.0,4.1110697,35.16230737,37.61144479
AS,Asia,ARM,Armenia,2008,All,Age_all,[All],1093.0,3.98730483,37.62501982,33.79683126
AS,Asia,ARM,Armenia,2009,All,Age_all,[All],1007.0,3.65384615,33.36968584,34.86731032
AS,Asia,ARM,Armenia,2010,All,Age_all,[All],1039.0,3.72121342,33.68627285,36.11000379
AS,Asia,ARM,Armenia,2011,All,Age_all,[All],961.0,3.43668419,31.72860606,33.40821501
AS,Asia,ARM,Armenia,2012,All,Age_all,[All],970.0,3.51449275,30.92982368,32.0753725
AS,Asia,ARM,Armenia,2013,All,Age_all,[All],936.0,3.4416826,28.63472895,30.97308089
AS,Asia,ARM,Armenia,2014,All,Age_all,[All],1007.0,3.63354261,30.19892946,33.41253464
AS,Asia,ARM,Armenia,2015,All,Age_all,[All],1161.0,4.16457422,33.26489081,38.64090518
AS,Asia,ARM,Armenia,2016,All,Age_all,[All],1285.0,4.55254021,35.88139202,42.94263666
AS,Asia,ARM,Armenia,2017,All,Age_all,[All],1330.0,4.90322581,36.70397545,45.65863613
AS,Asia,ARM,Armenia,2018,All,Age_all,[All],1808.0,7.02108656,46.45906518,60.89590404
AS,Asia,ARM,Armenia,2019,All,Age_all,[All],1800.0,6.8741646,44.80354947,60.75986285
OA,Oceania,AUS,Australia,1950,All,Age_all,[All],10147.0,12.97786077,118.58513553,124.06617189
OA,Oceania,AUS,Australia,1951,All,Age_all,[All],10627.0,12.99334866,121.46616192,126.18592446
OA,Oceania,AUS,Australia,1952,All,Age_all,[All],9473.0,11.60949545,105.68867106,109.68563654
OA,Oceania,AUS,Australia,1953,All,Age_all,[All],8836.0,11.0191051,95.73409466,100.23481901
OA,Oceania,AUS,Australia,1954,All,Age_all,[All],8905.0,10.88564269,96.07908699,99.09308407
OA,Oceania,AUS,Australia,1955,All,Age_all,[All],8276.0,10.08825394,87.21427475,89.9594552
OA,Oceania,AUS,Australia,1956,All,Age_all,[All],8738.0,10.15007899,90.41015341,92.70595724
OA,Oceania,AUS,Australia,1957,All,Age_all,[All],8904.0,10.48108954,89.81122617,92.36322898
OA,Oceania,AUS,Australia,1958,All,Age_all,[All],7871.0,9.4012398,77.51700452,79.97033244
OA,Oceania,AUS,Australia,1959,All,Age_all,[All],9298.0,10.4223647,90.86488501,92.45853387
OA,Oceania,AUS,Australia,1960,All,Age_all,[All],8037.0,9.08505155,76.2923882,78.2189781
OA,Oceania,AUS,Australia,1961,All,Age_all,[All],7779.0,8.7442812,71.15420902,74.02790202
OA,Oceania,AUS,Australia,1962,All,Age_all,[All],8165.0,8.76420897,73.56452617,76.30555867
OA,Oceania,AUS,Australia,1963,All,Age_all,[All],7869.0,8.29241048,69.99553043,72.14698952
OA,Oceania,AUS,Australia,1964,All,Age_all,[All],8508.0,8.4577609,75.60407624,76.4997842
OA,Oceania,AUS,Australia,1965,All,Age_all,[All],7742.0,7.76412776,68.29221474,68.26618699
OA,Oceania,AUS,Australia,1966,All,Age_all,[All],8443.0,8.1238153,73.72282579,73.09640275
OA,Oceania,AUS,Australia,1967,All,Age_all,[All],7774.0,7.56939914,66.03723803,65.88638117
OA,Oceania,AUS,Australia,1968,All,Age_all,[All],7382.0,6.73866012,61.9985263,61.4726113
OA,Oceania,AUS,Australia,1969,All,Age_all,[All],6963.0,6.53827374,55.86316355,56.78055941
OA,Oceania,AUS,Australia,1970,All,Age_all,[All],8223.0,7.27390135,64.80503208,65.74507891
OA,Oceania,AUS,Australia,1971,All,Age_all,[All],7040.0,6.36240398,53.07966615,55.19144533
OA,Oceania,AUS,Australia,1972,All,Age_all,[All],6543.0,5.96118805,48.56175549,50.49000695
OA,Oceania,AUS,Australia,1973,All,Age_all,[All],6330.0,5.71186227,47.9277663,48.20433154
OA,Oceania,AUS,Australia,1974,All,Age_all,[All],6749.0,5.82649159,51.45092486,50.598652
OA,Oceania,AUS,Australia,1975,All,Age_all,[All],5189.0,4.75963347,38.45510603,37.67953875
OA,Oceania,AUS,Australia,1976,All,Age_all,[All],5931.0,5.26441924,43.50633157,42.62153714
OA,Oceania,AUS,Australia,1977,All,Age_all,[All],4670.0,4.29267396,34.18804991,33.18151782
OA,Oceania,AUS,Australia,1978,All,Age_all,[All],4565.0,4.21028361,32.89445801,32.03846019
OA,Oceania,AUS,Australia,1979,All,Age_all,[All],4146.0,3.89047369,29.2581874,28.7477465
OA,Oceania,AUS,Australia,1980,All,Age_all,[All],3923.0,3.60918166,27.23295977,26.84063246
OA,Oceania,AUS,Australia,1981,All,Age_all,[All],3692.0,3.38706274,24.44246606,24.73403543
OA,Oceania,AUS,Australia,1982,All,Age_all,[All],4449.0,3.90020251,28.15887333,29.31138987
OA,Oceania,AUS,Australia,1983,All,Age_all,[All],3714.0,3.371827,23.26475216,24.15044282
OA,Oceania,AUS,Australia,1984,All,Age_all,[All],3635.0,3.20795679,22.34997919,23.36733972
OA,Oceania,AUS,Australia,1985,All,Age_all,[All],4264.0,3.61951004,25.32834112,27.05858463
OA,Oceania,AUS,Australia,1986,All,Age_all,[All],3446.0,3.01389751,19.92895772,21.51276033
OA,Oceania,AUS,Australia,1987,All,Age_all,[All],3748.0,3.17242664,21.16356129,23.04575332
OA,Oceania,AUS,Australia,1988,All,Age_all,[All],3879.0,3.26062287,21.26052646,23.45478952
OA,Oceania,AUS,Australia,1989,All,Age_all,[All],4736.0,3.78159983,24.9698856,28.16633362
OA,Oceania,AUS,Australia,1990,All,Age_all,[All],4236.0,3.5622083,21.97851839,24.82244568
OA,Oceania,AUS,Australia,1991,All,Age_all,[All],4169.0,3.51754978,21.08929897,24.12057394
OA,Oceania,AUS,Australia,1992,All,Age_all,[All],4572.0,3.7198555,22.43758326,26.15171656
OA,Oceania,AUS,Australia,1993,All,Age_all,[All],4208.0,3.48378978,20.1573167,23.83136815
OA,Oceania,AUS,Australia,1994,All,Age_all,[All],4560.0,3.59106015,21.29323072,25.56283075
OA,Oceania,AUS,Australia,1995,All,Age_all,[All],4247.0,3.39472128,19.2696405,23.51189158
OA,Oceania,AUS,Australia,1996,All,Age_all,[All],4642.0,3.61938029,20.19287482,25.34922074
OA,Oceania,AUS,Australia,1997,All,Age_all,[All],7502.0,5.8292863,28.15301887,40.5128882
OA,Oceania,AUS,Australia,1998,All,Age_all,[All],4462.0,3.50350979,17.62876903,23.84658958
OA,Oceania,AUS,Australia,1999,All,Age_all,[All],4535.0,3.54078342,17.52178474,23.96192933
OA,Oceania,AUS,Australia,2000,All,Age_all,[All],5599.0,4.34758976,20.23443965,29.23243835
OA,Oceania,AUS,Australia,2001,All,Age_all,[All],5419.0,4.21197447,19.26379707,27.91393915
OA,Oceania,AUS,Australia,2002,All,Age_all,[All],5886.0,4.42400054,19.94118017,29.92933808
OA,Oceania,AUS,Australia,2003,All,Age_all,[All],6334.0,4.80634978,20.45408127,31.87295743
OA,Oceania,AUS,Australia,2004,All,Age_all,[All],6197.0,4.68355578,19.6631217,30.78068398
OA,Oceania,AUS,Australia,2006,All,Age_all,[All],5737.0,4.28969859,18.27279433,28.12973175
OA,Oceania,AUS,Australia,2007,All,Age_all,[All],5503.0,3.99190448,16.22008642,26.11466383
OA,Oceania,AUS,Australia,2008,All,Age_all,[All],4738.0,3.29151209,14.083207,22.03870588
OA,Oceania,AUS,Australia,2009,All,Age_all,[All],4666.0,3.31486218,13.94658047,21.2557221
OA,Oceania,AUS,Australia,2010,All,Age_all,[All],5577.0,3.88714253,15.2476395,25.01175579
OA,Oceania,AUS,Australia,2011,All,Age_all,[All],5875.0,3.99844826,15.69386585,26.29809171
OA,Oceania,AUS,Australia,2012,All,Age_all,[All],6210.0,4.22167535,15.31303992,27.32282031
OA,Oceania,AUS,Australia,2013,All,Age_all,[All],6351.0,4.30057287,15.48815913,27.47286854
OA,Oceania,AUS,Australia,2014,All,Age_all,[All],6884.0,4.48235447,16.14982143,29.28845976
OA,Oceania,AUS,Australia,2015,All,Age_all,[All],7232.0,4.54694062,16.46899123,30.36614679
OA,Oceania,AUS,Australia,2016,All,Age_all,[All],7513.0,4.73994347,16.2999839,31.05712407
OA,Oceania,AUS,Australia,2017,All,Age_all,[All],8384.0,5.2047379,17.68112341,34.08472591
OA,Oceania,AUS,Australia,2018,All,Age_all,[All],6815.0,4.29537562,14.15867229,27.26832338
OA,Oceania,AUS,Australia,2019,All,Age_all,[All],8083.0,4.78397254,16.02202875,31.86761617
OA,Oceania,AUS,Australia,2020,All,Age_all,[All],6680.0,4.14135152,13.21907229,26.00533086
EU,Europe,AUT,Austria,1955,All,Age_all,[All],11156.0,13.12547797,160.83530101,160.58961551
EU,Europe,AUT,Austria,1956,All,Age_all,[All],11082.0,12.76375196,154.12089857,159.39819343
EU,Europe,AUT,Austria,1957,All,Age_all,[All],12281.0,13.75282761,164.03122281,176.30169827
EU,Europe,AUT,Austria,1958,All,Age_all,[All],10458.0,12.16329379,139.1243746,149.66940493
EU,Europe,AUT,Austria,1959,All,Age_all,[All],10811.0,12.28941685,140.19933752,154.12799567
EU,Europe,AUT,Austria,1960,All,Age_all,[All],11384.0,12.70493175,142.49249618,161.53245832
EU,Europe,AUT,Austria,1961,All,Age_all,[All],8847.0,10.32647392,110.97230539,125.0671492
EU,Europe,AUT,Austria,1962,All,Age_all,[All],10108.0,11.12554208,120.18731637,141.76916927
EU,Europe,AUT,Austria,1963,All,Age_all,[All],10792.0,11.78436104,124.92873044,150.47406581
EU,Europe,AUT,Austria,1964,All,Age_all,[All],8246.0,9.25674386,96.15939545,114.28492232
EU,Europe,AUT,Austria,1965,All,Age_all,[All],8634.0,9.15850774,98.79364707,119.00758098
EU,Europe,AUT,Austria,1966,All,Age_all,[All],7753.0,8.4787839,90.16636936,106.34533085
EU,Europe,AUT,Austria,1967,All,Age_all,[All],7685.0,8.05234812,87.96463154,104.94476232
EU,Europe,AUT,Austria,1968,All,Age_all,[All],7189.0,7.48744975,82.62538615,97.81617797
EU,Europe,AUT,Austria,1969,All,Age_all,[All],8938.0,9.05434838,97.55798391,121.22938368
EU,Europe,AUT,Austria,1970,All,Age_all,[All],8566.0,8.66837349,94.33203003,115.89928155
EU,Europe,AUT,Austria,1971,All,Age_all,[All],6723.0,6.90714447,78.91316379,90.16415428
EU,Europe,AUT,Austria,1972,All,Age_all,[All],5749.0,6.0310733,69.17671473,76.9766352
EU,Europe,AUT,Austria,1973,All,Age_all,[All],6013.0,6.48176095,70.69391227,80.43071161
EU,Europe,AUT,Austria,1974,All,Age_all,[All],5632.0,5.97090878,66.30975632,74.76238518
EU,Europe,AUT,Austria,1975,All,Age_all,[All],6682.0,6.95744526,72.2326765,88.8575646
EU,Europe,AUT,Austria,1976,All,Age_all,[All],5795.0,6.09102375,62.13005921,77.13296952
EU,Europe,AUT,Austria,1977,All,Age_all,[All],4274.0,4.62544101,48.09436118,56.84795765
EU,Europe,AUT,Austria,1978,All,Age_all,[All],4576.0,4.83634019,48.74772481,60.94507485
EU,Europe,AUT,Austria,1979,All,Age_all,[All],3961.0,4.30487328,42.39156632,52.79010569
EU,Europe,AUT,Austria,1980,All,Age_all,[All],4115.0,4.45143982,43.73771718,54.82938269
EU,Europe,AUT,Austria,1981,All,Age_all,[All],3951.0,4.26245779,40.30672719,52.20183123
EU,Europe,AUT,Austria,1982,All,Age_all,[All],3576.0,3.91508556,36.39422807,47.21328098
EU,Europe,AUT,Austria,1983,All,Age_all,[All],3276.0,3.52102836,33.34276413,43.32238813
EU,Europe,AUT,Austria,1984,All,Age_all,[All],2653.0,2.99889223,27.75294288,35.0859374
EU,Europe,AUT,Austria,1985,All,Age_all,[All],2922.0,3.26196164,29.52041656,38.62532955
EU,Europe,AUT,Austria,1986,All,Age_all,[All],2665.0,3.06072056,26.24900641,35.20571366
EU,Europe,AUT,Austria,1987,All,Age_all,[All],2425.0,2.85606605,23.66536617,32.01495105
EU,Europe,AUT,Austria,1988,All,Age_all,[All],2296.0,2.75752735,21.81496656,30.26900524
EU,Europe,AUT,Austria,1989,All,Age_all,[All],2534.0,3.03811431,23.24802341,33.25648731
EU,Europe,AUT,Austria,1990,All,Age_all,[All],2482.0,2.99209181,21.80868891,32.32675814
